tbl,id,country,state_province,county,latitude,longitude
vfoi,18902311,Brazil,Sao Paulo,Cananeia,-1.00E+11,-173.156
vfoi,18903779,Brazil,Mato Grosso,NA,9999,9999
vfoi,18908221,Brazil,Mato Grosso,NA,9999,9999
vfoi,18911956,Brazil,Sao Paulo,NA,9999,9999
vfoi,18913347,Brazil,Mato Grosso,NA,9999,9999
vfoi,18919632,Brazil,Mato Grosso,NA,9999,9999
vfoi,18922092,Brazil,Mato Grosso,NA,9999,9999
vfoi,18923695,Brazil,Mato Grosso,NA,9999,9999
vfoi,18923998,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,18926745,Brazil,Mato Grosso,NA,9999,9999
vfoi,18927880,Brazil,Mato Grosso,NA,9999,9999
vfoi,18927887,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,18937512,Brazil,Mato Grosso,NA,9999,9999
vfoi,18939282,Brazil,Mato Grosso,NA,9999,9999
vfoi,18939339,Brazil,Mato Grosso,NA,9999,9999
vfoi,18942450,Brazil,Mato Grosso,NA,9999,9999
vfoi,18944834,Brazil,Mato Grosso,NA,9999,9999
vfoi,18948533,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,18953164,Brazil,Mato Grosso,NA,9999,9999
vfoi,18953517,Brazil,Mato Grosso,NA,9999,9999
vfoi,18953672,Brazil,Mato Grosso,NA,9999,9999
vfoi,18955620,Brazil,Mato Grosso,NA,9999,9999
vfoi,18957341,Brazil,Mato Grosso,NA,9999,9999
vfoi,18959559,Brazil,Amazonas,Manaus,999.9,999.9
vfoi,18963972,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,18967360,Brazil,Mato Grosso,NA,9999,9999
vfoi,18979088,Brazil,Mato Grosso,NA,9999,9999
vfoi,18979113,Brazil,Mato Grosso,NA,9999,9999
vfoi,18980216,Brazil,Mato Grosso,NA,9999,9999
vfoi,18980669,Brazil,Mato Grosso,NA,9999,9999
vfoi,18984438,Brazil,Mato Grosso,NA,9999,9999
vfoi,18994035,Brazil,Mato Grosso,NA,9999,9999
vfoi,19001753,Brazil,Mato Grosso,NA,9999,9999
vfoi,19005241,Brazil,Mato Grosso,NA,9999,9999
vfoi,19005885,Brazil,Mato Grosso,NA,9999,9999
vfoi,19009796,Brazil,Mato Grosso,NA,9999,9999
vfoi,19011571,Brazil,Mato Grosso,NA,9999,9999
vfoi,19018760,Brazil,Espirito Santo,Aguia Branca,9999,9999
vfoi,19022797,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,19023535,Brazil,Mato Grosso,NA,9999,9999
vfoi,19025576,Brazil,Mato Grosso,NA,9999,9999
vfoi,19029283,Brazil,Minas Gerais,NA,9999,9999
vfoi,19038959,Brazil,Mato Grosso,NA,9999,9999
vfoi,19039849,Brazil,Mato Grosso,NA,9999,9999
vfoi,19041437,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,19042769,Bolivia,Tarija,NA,9999,9999
vfoi,19045425,Brazil,Minas Gerais,Morro Do Pilar,9999,9999
vfoi,19045706,Brazil,Mato Grosso,NA,9999,9999
vfoi,19046494,Brazil,Santa Catarina,Itajai,2654,4838
vfoi,19050495,Brazil,Mato Grosso,NA,9999,9999
vfoi,19051032,Brazil,Mato Grosso,NA,9999,9999
vfoi,19055896,Brazil,Mato Grosso,NA,9999,9999
vfoi,19057084,Brazil,Mato Grosso,NA,9999,9999
vfoi,19059389,Brazil,Mato Grosso,NA,9999,9999
vfoi,19059514,Brazil,Mato Grosso,NA,9999,9999
vfoi,19065750,Brazil,Mato Grosso,NA,9999,9999
vfoi,19070589,Brazil,Mato Grosso,NA,9999,9999
vfoi,19086872,Brazil,Mato Grosso,NA,9999,9999
vfoi,19089752,Brazil,Mato Grosso,NA,9999,9999
vfoi,19092255,Brazil,Mato Grosso,NA,9999,9999
vfoi,19094247,Brazil,Mato Grosso,NA,9999,9999
vfoi,19098077,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,19098772,Brazil,Mato Grosso,NA,9999,9999
vfoi,19103638,Canada,British Columbia,NA,51.7916667,-199.9166667
vfoi,19103816,Brazil,Mato Grosso,NA,9999,9999
vfoi,19104705,Brazil,Mato Grosso,NA,9999,9999
vfoi,19115993,Brazil,Mato Grosso,NA,9999,9999
vfoi,19117460,Brazil,Mato Grosso,NA,9999,9999
vfoi,19119101,Brazil,Mato Grosso,NA,9999,9999
vfoi,19120250,Brazil,Mato Grosso,NA,9999,9999
vfoi,19122702,Brazil,Mato Grosso,NA,9999,9999
vfoi,19124123,Brazil,Mato Grosso,NA,9999,9999
vfoi,19124201,Brazil,Mato Grosso,NA,9999,9999
vfoi,19127125,Brazil,Mato Grosso,NA,9999,9999
vfoi,19132949,Brazil,Mato Grosso,NA,9999,9999
vfoi,19140555,Brazil,Mato Grosso,NA,9999,9999
vfoi,19145123,Brazil,Mato Grosso,NA,9999,9999
vfoi,19152282,Brazil,Mato Grosso,NA,9999,9999
vfoi,19152624,Brazil,Mato Grosso,NA,9999,9999
vfoi,19152996,Brazil,Mato Grosso,NA,9999,9999
vfoi,19154335,Brazil,Mato Grosso,NA,9999,9999
vfoi,19154356,Brazil,Mato Grosso,NA,9999,9999
vfoi,19162821,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,19164352,Brazil,Mato Grosso,NA,9999,9999
vfoi,19174375,Brazil,Mato Grosso,NA,9999,9999
vfoi,19194156,Brazil,Mato Grosso,NA,9999,9999
vfoi,19196342,Brazil,Mato Grosso,NA,9999,9999
vfoi,19197217,Brazil,Mato Grosso,NA,9999,9999
vfoi,19205537,Brazil,Espirito Santo,Marechal Floriano,9999,9999
vfoi,19207759,Brazil,Mato Grosso,NA,9999,9999
vfoi,19212167,Brazil,Mato Grosso,NA,9999,9999
vfoi,19213365,Brazil,Mato Grosso,NA,9999,9999
vfoi,19214998,Brazil,Mato Grosso,NA,9999,9999
vfoi,19216522,Brazil,Mato Grosso,NA,9999,9999
vfoi,19225806,Brazil,Mato Grosso,NA,9999,9999
vfoi,19226840,Brazil,Mato Grosso,NA,9999,9999
vfoi,19228523,Brazil,Mato Grosso,NA,9999,9999
vfoi,19230976,Brazil,Mato Grosso,NA,9999,9999
vfoi,19231350,Brazil,Mato Grosso,NA,9999,9999
vfoi,19235292,Brazil,Mato Grosso,NA,9999,9999
vfoi,19235657,Brazil,Mato Grosso,NA,9999,9999
vfoi,19241912,Brazil,Mato Grosso,NA,9999,9999
vfoi,19242134,Brazil,Mato Grosso,NA,9999,9999
vfoi,19242847,Brazil,Mato Grosso,NA,9999,9999
vfoi,19242883,Brazil,Mato Grosso,NA,9999,9999
vfoi,19246156,Brazil,Mato Grosso,NA,9999,9999
vfoi,19246616,Brazil,Mato Grosso,NA,9999,9999
vfoi,19246854,Brazil,Rio de Janeiro,Guapimirim,-222,-42.8333333
vfoi,19247741,Brazil,Mato Grosso,NA,9999,9999
vfoi,19253430,Brazil,Parana,NA,9999,9999
vfoi,19259142,Brazil,Mato Grosso,NA,9999,9999
vfoi,19262693,Brazil,Mato Grosso,NA,9999,9999
vfoi,19267380,Brazil,Mato Grosso,NA,9999,9999
vfoi,19267965,Brazil,Mato Grosso,NA,9999,9999
vfoi,19269782,Brazil,Mato Grosso,NA,9999,9999
vfoi,19271780,Brazil,Mato Grosso,NA,9999,9999
vfoi,19280294,Brazil,Mato Grosso,NA,9999,9999
vfoi,19280637,Brazil,Mato Grosso,NA,9999,9999
vfoi,19284549,Brazil,Mato Grosso,NA,9999,9999
vfoi,19284862,Brazil,Mato Grosso,NA,9999,9999
vfoi,19286700,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,19289264,Brazil,Mato Grosso,NA,9999,9999
vfoi,19292303,Brazil,Mato Grosso,NA,9999,9999
vfoi,19296713,Brazil,Minas Gerais,Gouvea,9999,9999
vfoi,19298474,Brazil,Mato Grosso,NA,9999,9999
vfoi,19300470,Brazil,Mato Grosso,NA,9999,9999
vfoi,19303061,Brazil,Mato Grosso,NA,9999,9999
vfoi,19304069,Brazil,Mato Grosso,NA,9999,9999
vfoi,19304809,Brazil,Mato Grosso,NA,9999,9999
vfoi,19313059,Brazil,Mato Grosso,NA,9999,9999
vfoi,19314473,Brazil,Mato Grosso,NA,9999,9999
vfoi,19318789,Brazil,Mato Grosso,NA,9999,9999
vfoi,19318890,Brazil,Mato Grosso,NA,9999,9999
vfoi,19319911,Brazil,Mato Grosso,NA,9999,9999
vfoi,19324415,Brazil,Mato Grosso,NA,9999,9999
vfoi,19325861,Brazil,Mato Grosso,NA,9999,9999
vfoi,19330116,Brazil,Mato Grosso,NA,9999,9999
vfoi,19335580,Brazil,Mato Grosso,NA,9999,9999
vfoi,19339425,Brazil,Mato Grosso,NA,9999,9999
vfoi,19340369,Brazil,Minas Gerais,Salto Da Divisa,9999,9999
vfoi,19342543,Brazil,Mato Grosso,NA,9999,9999
vfoi,19344801,Brazil,Mato Grosso,NA,9999,9999
vfoi,19347959,Brazil,Mato Grosso,NA,9999,9999
vfoi,19348187,Brazil,Mato Grosso,NA,9999,9999
vfoi,19351666,Brazil,Mato Grosso,NA,9999,9999
vfoi,19353553,Brazil,Mato Grosso,NA,9999,9999
vfoi,19354035,Brazil,Mato Grosso,NA,9999,9999
vfoi,19356905,Brazil,Mato Grosso,NA,9999,9999
vfoi,19358625,Brazil,Mato Grosso,NA,9999,9999
vfoi,19360036,Brazil,Mato Grosso,NA,9999,9999
vfoi,19369489,Brazil,Mato Grosso,NA,9999,9999
vfoi,19372383,Brazil,Mato Grosso,NA,9999,9999
vfoi,19377542,Brazil,Mato Grosso,NA,9999,9999
vfoi,19384594,Brazil,Mato Grosso,NA,9999,9999
vfoi,19393325,Brazil,Mato Grosso,NA,9999,9999
vfoi,19394568,Brazil,Mato Grosso,NA,9999,9999
vfoi,19395738,Brazil,Mato Grosso,NA,9999,9999
vfoi,19397860,Brazil,Mato Grosso,NA,9999,9999
vfoi,19398258,Brazil,Mato Grosso,NA,9999,9999
vfoi,19399238,Brazil,Mato Grosso,NA,9999,9999
vfoi,19400250,Brazil,Mato Grosso,NA,9999,9999
vfoi,19403813,Brazil,Mato Grosso,NA,9999,9999
vfoi,19404045,Brazil,Mato Grosso,NA,9999,9999
vfoi,19404373,Brazil,Mato Grosso,NA,9999,9999
vfoi,19406285,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,19408415,Brazil,Mato Grosso,NA,9999,9999
vfoi,19419551,Brazil,Mato Grosso,NA,9999,9999
vfoi,19422379,Brazil,Mato Grosso,NA,9999,9999
vfoi,19426424,Brazil,Espirito Santo,Domingos Martins,9999,9999
vfoi,19428690,Brazil,Mato Grosso,NA,9999,9999
vfoi,19428790,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,19436941,Brazil,Mato Grosso,NA,9999,9999
vfoi,19439266,Brazil,Mato Grosso,NA,9999,9999
vfoi,19441883,Brazil,Mato Grosso,NA,9999,9999
vfoi,19443567,Brazil,Mato Grosso,NA,9999,9999
vfoi,19443654,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,19443732,Brazil,Mato Grosso,NA,9999,9999
vfoi,19445275,Brazil,Mato Grosso,NA,9999,9999
vfoi,19445295,Brazil,Mato Grosso,NA,9999,9999
vfoi,19446079,Brazil,Mato Grosso,NA,9999,9999
vfoi,19446700,Brazil,Mato Grosso,NA,9999,9999
vfoi,19452521,Brazil,Mato Grosso,NA,9999,9999
vfoi,19452830,Brazil,Mato Grosso,NA,9999,9999
vfoi,19454308,Brazil,Amazonas,NA,9999,9999
vfoi,19456575,Brazil,Mato Grosso,NA,9999,9999
vfoi,19457093,Brazil,Mato Grosso,NA,9999,9999
vfoi,19458935,Brazil,Mato Grosso,NA,9999,9999
vfoi,19459923,Brazil,Mato Grosso,NA,9999,9999
vfoi,19462822,Brazil,Mato Grosso,NA,9999,9999
vfoi,19467920,Brazil,Mato Grosso,NA,9999,9999
vfoi,19468495,Brazil,Mato Grosso,NA,9999,9999
vfoi,19469945,Brazil,Mato Grosso,NA,9999,9999
vfoi,19472155,Brazil,Mato Grosso,NA,9999,9999
vfoi,19472874,Brazil,Mato Grosso,NA,9999,9999
vfoi,19475653,Brazil,Mato Grosso,NA,9999,9999
vfoi,19481659,Brazil,Mato Grosso,NA,9999,9999
vfoi,19483014,Brazil,Mato Grosso,NA,9999,9999
vfoi,19483381,Brazil,Mato Grosso,NA,9999,9999
vfoi,19485562,Brazil,Mato Grosso,NA,9999,9999
vfoi,19486649,Brazil,Espirito Santo,Conceicao Do Castelo,9999,9999
vfoi,19487639,Brazil,Mato Grosso,NA,9999,9999
vfoi,19495594,Brazil,Mato Grosso,NA,9999,9999
vfoi,19507004,Brazil,Mato Grosso,NA,9999,9999
vfoi,19512398,Brazil,Mato Grosso,NA,9999,9999
vfoi,19516115,Brazil,Mato Grosso,NA,9999,9999
vfoi,19525682,Brazil,Mato Grosso,NA,9999,9999
vfoi,19526598,Brazil,Mato Grosso,NA,9999,9999
vfoi,19527381,Brazil,Mato Grosso,NA,9999,9999
vfoi,19527662,Brazil,Mato Grosso,NA,9999,9999
vfoi,19530620,Brazil,Mato Grosso,NA,9999,9999
vfoi,19530845,Brazil,Minas Gerais,Alagoa,9999,9999
vfoi,19534485,Brazil,Mato Grosso,NA,9999,9999
vfoi,19542570,Brazil,Mato Grosso,NA,9999,9999
vfoi,19544382,Brazil,Mato Grosso,NA,9999,9999
vfoi,19544664,Brazil,Mato Grosso,NA,9999,9999
vfoi,19548719,Brazil,Mato Grosso,NA,9999,9999
vfoi,19557337,Brazil,Mato Grosso,NA,9999,9999
vfoi,19558685,Brazil,Mato Grosso,NA,9999,9999
vfoi,19567233,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,19573626,Brazil,Mato Grosso,NA,9999,9999
vfoi,19575299,Brazil,Mato Grosso,NA,9999,9999
vfoi,19575490,Brazil,Mato Grosso,NA,9999,9999
vfoi,19580625,Brazil,Mato Grosso,NA,9999,9999
vfoi,19582962,Brazil,Mato Grosso,NA,9999,9999
vfoi,19588167,Brazil,Mato Grosso,NA,9999,9999
vfoi,19589285,Brazil,Goias,NA,9999,9999
vfoi,19595779,Brazil,Mato Grosso,NA,9999,9999
vfoi,19605022,Brazil,Mato Grosso,NA,9999,9999
vfoi,19605270,Brazil,Mato Grosso,NA,9999,9999
vfoi,19606786,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,19609398,Brazil,Mato Grosso,NA,9999,9999
vfoi,19621828,Brazil,Mato Grosso,NA,9999,9999
vfoi,19622944,Brazil,Mato Grosso,NA,9999,9999
vfoi,19625743,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,19626792,Brazil,Mato Grosso,NA,9999,9999
vfoi,19626999,Brazil,Mato Grosso,NA,9999,9999
vfoi,19631061,Brazil,Mato Grosso,NA,9999,9999
vfoi,19631522,Brazil,Mato Grosso,NA,9999,9999
vfoi,19633377,Brazil,Mato Grosso,NA,9999,9999
vfoi,19635376,Brazil,Mato Grosso,NA,9999,9999
vfoi,19640443,Brazil,Mato Grosso,NA,9999,9999
vfoi,19653316,Brazil,Mato Grosso,NA,9999,9999
vfoi,19656692,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,19659166,Brazil,Mato Grosso,NA,9999,9999
vfoi,19659737,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,19660957,Brazil,Mato Grosso,NA,9999,9999
vfoi,19666387,Brazil,Mato Grosso,NA,9999,9999
vfoi,19668417,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,19669836,Brazil,Mato Grosso,NA,9999,9999
vfoi,19671782,Brazil,Mato Grosso,NA,9999,9999
vfoi,19673305,Brazil,Para,Parauapebas,9999,9999
vfoi,19677161,Brazil,Mato Grosso,NA,9999,9999
vfoi,19677479,Brazil,Mato Grosso,NA,9999,9999
vfoi,19678029,Brazil,Mato Grosso,NA,9999,9999
vfoi,19684679,Brazil,Minas Gerais,Salto Da Divisa,9999,9999
vfoi,19685710,Brazil,Mato Grosso,NA,9999,9999
vfoi,19686306,Brazil,Espirito Santo,Santa Leopoldina,9999,9999
vfoi,19688944,Brazil,Mato Grosso,NA,9999,9999
vfoi,19691484,Brazil,Mato Grosso,NA,9999,9999
vfoi,19698024,Brazil,Mato Grosso,NA,9999,9999
vfoi,19701441,Brazil,Mato Grosso,NA,9999,9999
vfoi,19703131,Brazil,Mato Grosso,NA,9999,9999
vfoi,19705996,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,19707248,Brazil,Mato Grosso,NA,9999,9999
vfoi,19707393,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,19707562,Brazil,Mato Grosso,NA,9999,9999
vfoi,19710873,Brazil,Mato Grosso,NA,9999,9999
vfoi,19713469,Brazil,Mato Grosso,NA,9999,9999
vfoi,19716191,Brazil,Mato Grosso,NA,9999,9999
vfoi,19720763,Brazil,Mato Grosso,NA,9999,9999
vfoi,19724323,Brazil,Mato Grosso,NA,9999,9999
vfoi,19724687,Brazil,Mato Grosso,NA,9999,9999
vfoi,19726275,Brazil,Mato Grosso,NA,9999,9999
vfoi,19727542,Brazil,Mato Grosso,NA,9999,9999
vfoi,19729858,Brazil,Mato Grosso,NA,9999,9999
vfoi,19732585,Brazil,Mato Grosso,NA,9999,9999
vfoi,19734379,Brazil,Mato Grosso,NA,9999,9999
vfoi,19744148,Brazil,Mato Grosso,NA,9999,9999
vfoi,19746861,Brazil,Mato Grosso,NA,9999,9999
vfoi,19747088,Brazil,Mato Grosso,NA,9999,9999
vfoi,19756410,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,19757394,Brazil,Mato Grosso,NA,9999,9999
vfoi,19763331,Brazil,Mato Grosso,NA,9999,9999
vfoi,19773456,Brazil,Mato Grosso,NA,9999,9999
vfoi,19777523,Brazil,Mato Grosso,NA,9999,9999
vfoi,19777714,Brazil,Mato Grosso,NA,9999,9999
vfoi,19779275,Brazil,Mato Grosso,NA,9999,9999
vfoi,19780749,Brazil,Mato Grosso,NA,9999,9999
vfoi,19780765,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,19785115,Brazil,Mato Grosso,NA,9999,9999
vfoi,19789929,Brazil,Mato Grosso,NA,9999,9999
vfoi,19795829,Brazil,Mato Grosso,NA,9999,9999
vfoi,19795965,Brazil,Mato Grosso,NA,9999,9999
vfoi,19797128,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,19797491,Brazil,Mato Grosso,NA,9999,9999
vfoi,19798038,Brazil,Mato Grosso,NA,9999,9999
vfoi,19799217,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,19800077,Brazil,Mato Grosso,NA,9999,9999
vfoi,19800888,Brazil,Mato Grosso,NA,9999,9999
vfoi,19801884,Brazil,Bahia,Piata,130.506,-415.131
vfoi,19805461,Brazil,Mato Grosso,NA,9999,9999
vfoi,19807673,Brazil,Mato Grosso,NA,9999,9999
vfoi,19808055,Brazil,Mato Grosso,NA,9999,9999
vfoi,19810535,Brazil,Minas Gerais,Salto Da Divisa,9999,9999
vfoi,19811260,Brazil,Mato Grosso,NA,9999,9999
vfoi,19811746,Brazil,Mato Grosso,NA,-115.45,-156.2333333
vfoi,19817260,Brazil,Mato Grosso,NA,9999,9999
vfoi,19818154,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,19819331,Brazil,Mato Grosso,NA,9999,9999
vfoi,19823301,Brazil,Minas Gerais,Conceicao Do Mato Dentro,9999,9999
vfoi,19828403,Canada,British Columbia,NA,52.75,-1251.916667
vfoi,19828418,Brazil,Mato Grosso,NA,9999,9999
vfoi,19837064,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,19845834,Brazil,Mato Grosso,NA,9999,9999
vfoi,19849741,Brazil,Mato Grosso,NA,9999,9999
vfoi,19851570,Brazil,Mato Grosso,NA,9999,9999
vfoi,19852672,Brazil,Mato Grosso,NA,9999,9999
vfoi,19868034,Brazil,Mato Grosso,NA,9999,9999
vfoi,19873499,Brazil,Mato Grosso,NA,9999,9999
vfoi,19875397,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,19876282,Brazil,Mato Grosso,NA,9999,9999
vfoi,19876582,Brazil,Mato Grosso,NA,9999,9999
vfoi,19881001,Brazil,Mato Grosso,NA,9999,9999
vfoi,19885298,Brazil,Mato Grosso,NA,9999,9999
vfoi,19886516,Brazil,Mato Grosso,NA,9999,9999
vfoi,19889547,Brazil,Mato Grosso,NA,9999,9999
vfoi,19909452,Brazil,Mato Grosso,NA,9999,9999
vfoi,19910914,Brazil,Mato Grosso,NA,9999,9999
vfoi,19911700,Brazil,Mato Grosso,NA,9999,9999
vfoi,19915993,Brazil,Tocantins,NA,-102.666667,-470.833333
vfoi,19923310,Brazil,Minas Gerais,Carandai,9999,9999
vfoi,19924511,Brazil,Mato Grosso,NA,9999,9999
vfoi,19924720,Brazil,Mato Grosso,NA,9999,9999
vfoi,19929903,Brazil,Mato Grosso,NA,9999,9999
vfoi,19931210,Brazil,Sao Paulo,Franco Da Rocha,9999,9999
vfoi,19931368,Brazil,Mato Grosso,NA,9999,9999
vfoi,19931572,Brazil,Mato Grosso,NA,9999,9999
vfoi,19933627,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,19938368,Brazil,Mato Grosso,NA,9999,9999
vfoi,19938791,Brazil,Mato Grosso,NA,9999,9999
vfoi,19938983,Brazil,Mato Grosso,NA,9999,9999
vfoi,19943834,Brazil,Mato Grosso,NA,9999,9999
vfoi,19944483,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,19949207,Brazil,Mato Grosso,NA,9999,9999
vfoi,19950613,Brazil,Espirito Santo,Ibitirama,-20.396944,-4144.08333
vfoi,19959152,Brazil,Mato Grosso,NA,9999,9999
vfoi,19959331,Brazil,Mato Grosso,NA,9999,9999
vfoi,19959988,Brazil,Mato Grosso,NA,9999,9999
vfoi,19960682,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,19960718,Brazil,Parana,NA,9999,9999
vfoi,19962207,Brazil,Mato Grosso,NA,9999,9999
vfoi,19963386,Brazil,Mato Grosso,NA,9999,9999
vfoi,19964461,Brazil,Mato Grosso,NA,9999,9999
vfoi,19965071,Brazil,Mato Grosso,NA,9999,9999
vfoi,19972390,Brazil,Mato Grosso,NA,9999,9999
vfoi,19980260,Brazil,Mato Grosso,NA,9999,9999
vfoi,19987304,Brazil,Mato Grosso,NA,9999,9999
vfoi,19989263,Brazil,Mato Grosso,NA,9999,9999
vfoi,19990103,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,19990282,Brazil,Mato Grosso,NA,9999,9999
vfoi,19991845,Brazil,Mato Grosso,NA,9999,9999
vfoi,19991996,Brazil,Mato Grosso,NA,9999,9999
vfoi,19993463,Brazil,Mato Grosso,NA,9999,9999
vfoi,19997943,Brazil,Mato Grosso,NA,9999,9999
vfoi,19999074,Brazil,Mato Grosso,NA,9999,9999
vfoi,20002168,Brazil,Espirito Santo,Viana,9999,9999
vfoi,20003053,Brazil,Mato Grosso,NA,9999,9999
vfoi,20004115,Brazil,Sao Paulo,Santo Andre,-1922250000,-58.7673
vfoi,20009930,Brazil,Mato Grosso,NA,9999,9999
vfoi,20015358,Brazil,Mato Grosso,NA,9999,9999
vfoi,20015414,Brazil,Mato Grosso,NA,9999,9999
vfoi,20018589,Brazil,Mato Grosso,NA,9999,9999
vfoi,20019552,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,20020915,Brazil,Mato Grosso,NA,9999,9999
vfoi,20023187,Brazil,Mato Grosso,NA,9999,9999
vfoi,20023272,Brazil,Mato Grosso,NA,9999,9999
vfoi,20027626,Brazil,Mato Grosso,NA,9999,9999
vfoi,20031481,Brazil,Mato Grosso,NA,9999,9999
vfoi,20031550,Brazil,Mato Grosso,NA,9999,9999
vfoi,20032410,Brazil,Espirito Santo,Santa Leopoldina,9999,9999
vfoi,20035283,Brazil,Mato Grosso,NA,9999,9999
vfoi,20044772,Brazil,Espirito Santo,Jaguare,9999,9999
vfoi,20045778,Brazil,Mato Grosso,NA,9999,9999
vfoi,20047622,Brazil,Mato Grosso,NA,9999,9999
vfoi,20047879,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,20048393,Brazil,Mato Grosso,NA,9999,9999
vfoi,20048512,Brazil,Mato Grosso,NA,9999,9999
vfoi,20054586,Brazil,Mato Grosso,NA,9999,9999
vfoi,20054893,Brazil,Mato Grosso,NA,9999,9999
vfoi,20055337,Brazil,Mato Grosso,NA,9999,9999
vfoi,20059522,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,20065286,Brazil,Mato Grosso,NA,9999,9999
vfoi,20067569,Brazil,Minas Gerais,Sao Goncalo Do Rio Preto,9999,9999
vfoi,20068353,Brazil,Mato Grosso,NA,9999,9999
vfoi,20071364,Brazil,Mato Grosso,NA,9999,9999
vfoi,20072654,Brazil,Parana,NA,9999,9999
vfoi,20074871,Brazil,Mato Grosso,NA,9999,9999
vfoi,20078210,Brazil,Mato Grosso,NA,9999,9999
vfoi,20078678,Brazil,Minas Gerais,Pote,9999,9999
vfoi,20079876,Brazil,Espirito Santo,Conceicao Do Castelo,9999,9999
vfoi,20085667,Brazil,Mato Grosso,NA,9999,9999
vfoi,20086348,Brazil,Mato Grosso,NA,9999,9999
vfoi,20087672,Brazil,Mato Grosso,NA,9999,9999
vfoi,20094990,Brazil,Mato Grosso,NA,9999,9999
vfoi,20096068,Brazil,Mato Grosso,NA,9999,9999
vfoi,20099392,Brazil,Mato Grosso,NA,9999,9999
vfoi,20100018,Brazil,Mato Grosso,NA,9999,9999
vfoi,20103966,Brazil,Mato Grosso,NA,9999,9999
vfoi,20107085,Brazil,Mato Grosso,NA,9999,9999
vfoi,20108244,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,20109903,Canada,British Columbia,NA,501.3416667,-118.9777778
vfoi,20110958,Brazil,Mato Grosso,NA,9999,9999
vfoi,20112996,Brazil,Mato Grosso,NA,9999,9999
vfoi,20116051,Brazil,Mato Grosso,NA,9999,9999
vfoi,20123013,Brazil,Mato Grosso,NA,9999,9999
vfoi,20124195,Brazil,Minas Gerais,Fervedouro,9999,9999
vfoi,20126168,Brazil,Mato Grosso,NA,9999,9999
vfoi,20130322,Brazil,Mato Grosso,NA,9999,9999
vfoi,20130368,Brazil,Mato Grosso,NA,9999,9999
vfoi,20133880,Brazil,Mato Grosso,NA,9999,9999
vfoi,20138014,Brazil,Mato Grosso,NA,9999,9999
vfoi,20143270,Brazil,Mato Grosso,NA,9999,9999
vfoi,20144829,Brazil,Sao Paulo,Cananeia,-1.00E+11,-179.156
vfoi,20148011,Bolivia,NA,NA,9999,9999
vfoi,20153584,Brazil,Mato Grosso,NA,9999,9999
vfoi,20155493,Brazil,Mato Grosso,NA,9999,9999
vfoi,20158153,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,20160149,Brazil,Mato Grosso,NA,9999,9999
vfoi,20165218,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,20173724,Brazil,Mato Grosso,NA,9999,9999
vfoi,20176453,Brazil,Mato Grosso,NA,9999,9999
vfoi,20183486,Brazil,Mato Grosso,NA,9999,9999
vfoi,20190392,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,20194613,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,20198511,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,20199525,Brazil,Mato Grosso,NA,9999,9999
vfoi,20202847,Brazil,Sao Paulo,Caraguatatuba,-446795000,-16.4437
vfoi,20205968,Brazil,Sao Paulo,Cananeia,-1.00E+11,-179.156
vfoi,20210106,Brazil,Mato Grosso,NA,9999,9999
